id;AUTHOR;COMPNAM;CREAT;CREAT1;CREAT2;DESCRI;GEOGR;IDENTIF;INSCR;INV;IWAY;IZGOT;NCOMP;NFOND;SIZES;SPIEX;SPIRUBR;VLAD;path_xml;path_miniature;path_fullsize
00126982;-1;-1;1901;1901;1901;-1;Гаспра;ГМТ КП-6751/30;-1;Ф-192;Дар;-1;-1;Фотофонд;10,4х14,6 фотография ч/б 14,4х18,8 картон;-1;1900-е годы (юбилей в 1908г – отдельная рубрика);Алексеева О. П.;./xmls/00126982.xml;./miniatures/00126982.xml;./fullsize/00126982.xml
00128777;Павловский;-1;1890 г.;1890;1890;-1;С.-Петербург.;ГМТ КП-4594;-1;Ф-11886;Дар;-1;-1;Фотофонд;14,8х10,5 фото сепия 16,4х10,8 бланк;«Илья Репин: миф о Толстом». Государственный музей Л.Н.Толстого, г. Москва;Российские;Жиркевич Александр Владимирович;./xmls/00128777.xml;./miniatures/00128777.xml;./fullsize/00128777.xml
00105197;Чертков В.Г.;Поясное изображение, корпус - прямо, голова - 3/4 влево. В темном пальто. Улыбается. На темном фоне.;1907;1907;1907;-1;Ясная Поляна;ГМТ КП-19677/244;-1;Ф-20924;Закупка;-1;-1;Фотофонд;10,7х8,1 сепия;-1;Альбом 09_@kp19677!240-271_Ф20920-20951, 1900-е годы (юбилей в 1908г – отдельная рубрика);Чертков Владимир Владимирович;./xmls/00105197.xml;./miniatures/00105197.xml;./fullsize/00105197.xml
00126996;-1;-1;1901;1901;1901;-1;Гаспра;ГМТ КП-6751/19;-1;Ф-1243;Дар;-1;-1;Фотофонд;9,6х14,3 фотография ч/б;-1;Л.Н.Толстой и С.А.Толстая;Алексеева О. П.;./xmls/00126996.xml;./miniatures/00126996.xml;./fullsize/00126996.xml
00116666;Тулинов! М.Б.;Почти поясное изображение, 3/4 вправо. В темном военном мундире с погонами и стоячим воротником.;1865-1866 г.г.;1865;1866;-1;Москва;ГМТ КП-10020/52;-1;Ф-27452;из старых поступлений;-1;-1;Фотофонд;8,9х5,9 фото 10,1х6,4 бланк;-1;Берсы близкие и дальние родственники, знакомые;Мясоедова Елизавета Александровна;./xmls/00116666.xml;./miniatures/00116666.xml;./fullsize/00116666.xml
00142237;-1;-1;1930-е гг.?;1930;1939;-1;Ясная Поляна.;ГМТ КП-13123/91;-1;Ф-13637/91;Безвозмездная передача;-1;Альбом фотографий Е.С. Денисенко.;Фотофонд;15,9х11,2;-1;М.Н. Толстая и ее семья;из архива Денисенко Е.С.;./xmls/00142237.xml;./miniatures/00142237.xml;./fullsize/00142237.xml
00092214;Бергамаско К.И.;-1;1860-е гг.;1860;1869;-1;С.-Петербург.;ГМТ КП-4249;-1;Ф-2426;-1;-1;-1;Фотофонд;"8,5х5,2 (фотография)
 10,1х6,0 (бланк)";-1;И.А. Толстой;-1;./xmls/00092214.xml;./miniatures/00092214.xml;./fullsize/00092214.xml
00104504;Чертков В.Г.;В отдалении. В рост, со спины, в белой блузе и картузе. Идёт по дорожке, руки сцеплены за спиной. Справа и слева деревенские дома с соломенной крышей.;1908 г.;1908;1908;-1;Ясная Поляна;ГМТ КП-19677/31;-1;Ф-19373/6;Закупка;-1;-1;Фотофонд;23,3х19,3;-1;1900-е годы (юбилей в 1908г – отдельная рубрика), Альбом 02_@kp19677!26-50_Ф 19373!1-25;Чертков Владимир Владимирович;./xmls/00104504.xml;./miniatures/00104504.xml;./fullsize/00104504.xml
00130879;Деньер А.И.;-1;Начало 1860-х гг.;1860;1869;-1;-1;ГМТ КП-6829/49;-1;Ф-12658;Закупка;-1;Фотоальбом 1860-х гг. с портретами представителей императорской семьи и светского общества.;Фотофонд;8,5х5,2 фото сепия;-1;Разные лица (персоналии);Магазин «Антиквариат» П.В. Губара.;./xmls/00130879.xml;./miniatures/00130879.xml;./fullsize/00130879.xml
00141058;A.Wilcke;-1;1892 г.;1892;1892;-1;-1;ГМТ КП-5644/9;-1;Ф-3754;Дар;-1;-1;Фотофонд;9,3х6,1 фото 10,8х6,6 паспарту;-1;Единомышленники Л.Н. Толстого в группах и вдвоем + духоборы;Булгаков Валентин Федорович;./xmls/00141058.xml;./miniatures/00141058.xml;./fullsize/00141058.xml
00116114;Кулаков П.Е.;Стереоскопическая фотография;1908;1908;1908;-1;Ясная Поляна;ГМТ КП-10078;-1;Ф-10295;Закупка;"Стереоскопическое издательство ""Свет""";-1;Фотофонд;7,4х7,1 (одна фотография) 8,8х17,9 (бланк);-1;С.А. Толстая (одна), 1901 -1919 гг.;Шварцман А. Я.;./xmls/00116114.xml;./miniatures/00116114.xml;./fullsize/00116114.xml
00044646;-1;Переснимок дагерротипа К.П. Мезера.;1851 г.;1851;1851;-1;-1;ГМТ КП-8641;-1;Ф-8976;Безвозмездная передача;-1;-1;Фотофонд;9,5х7;"«Лев Толстой без бороды» К столетию образования Республеки Татарстан. Муниципальное бюджетное учреждение культуры «Централизованная библиотечная система  г. Казани, г. Казань, ""Лев Толстой. Будни гения"" Фотографии из фондов Государственного музея Л.Н.Толстого. ГБОУ гор.Москвы лицей ""Вторая школа"", г.Москва, «Л.Н. Толстой в фотографиях современников». ГАУК «Государственный мемориальный историко-литературный музей-заповедник Ф.И.Тютчева «Овстуг». Брянская обл., «Счастливая, невозвратимая пора детства». «Мемориальный музей памяти Л.Н.Толстого «Астапово», Липецкая обл.";Л.Н.Толстой с другими родственниками (с одним лицом);Государственная библиотека имени В.И.Ленина;./xmls/00044646.xml;./miniatures/00044646.xml;./fullsize/00044646.xml
00106307;Чертков В.Г.;В центре - въезд в усадьбу (столбы и каменки), справа - деревья парка, слева - ели и крыши изб деревни Ясная Поляна. На небе - тучи.;1908-1910;1908;1910;-1;Ясная поляна.;ГМТ КП-19677/452;-1;Ф-21132;Закупка;-1;-1;Фотофонд;"14,4х22,8 (фотография)
22,8х27,4 (альбомный лист)";-1;За работой;Чертков Владимир Владимирович;./xmls/00106307.xml;./miniatures/00106307.xml;./fullsize/00106307.xml
00109034;Булла К.К.;-1;1908 г.;1908;1908;-1;Ясная Поляна.;ГМТ КП-7801/3;-1;Ф-2166;Закупка;-1;-1;Фотофонд;18,0х23,5;-1;Л.Н.Толстой с другими родственниками (с одним лицом);-1;./xmls/00109034.xml;./miniatures/00109034.xml;./fullsize/00109034.xml
00135915;-1;Переснимок.;1860-е гг.;1860;1869;-1;Ясная Поляна.;ГМТ КП-11356/51;-1;Ф-15783/51;Безвозмездная передача;-1;Фотоальбом С.А.Толстой №2;Фотофонд;10,0х8,0 сепия;-1;М.Н. Толстая и ее семья;"Музей-усадьба ""Ясная Поляна""";./xmls/00135915.xml;./miniatures/00135915.xml;./fullsize/00135915.xml
00104510;Чертков В.Г.;В рост, в отдалении, в тёмном пальто и шапке.;1908 зима;1908;1908;-1;Ясная Поляна;ГМТ КП-19677/37;-1;Ф-19373/12;Закупка;-1;-1;Фотофонд;15,7х22,7;-1;1900-е годы (юбилей в 1908г – отдельная рубрика), Альбом 02_@kp19677!26-50_Ф 19373!1-25;Чертков Владимир Владимирович;./xmls/00104510.xml;./miniatures/00104510.xml;./fullsize/00104510.xml
00092566;-1;-1;1914;1914;1914;-1;Звенигород;ГМТ КП-13392;-1;Ф-13665;-1;-1;-1;Фотофонд;"18,0 х 12,5 (фотография)
29,4 х 24,4 (картон)";Военные дороги Толстых (1914-1917гг). Литературный музей Л.Н.Толстого, г. Москва;А.Л. Толстая;-1;./xmls/00092566.xml;./miniatures/00092566.xml;./fullsize/00092566.xml
00112414;Гринберг А.Д., Живаго В.Р.;-1;1928;1928;1928;-1;Ясная Поляна;ГМТ КП-5987/51;-1;Ф-6297;Закупка;-1;-1;Фотофонд;22,5х28,3 фото 37,8х50,4 бланк;-1;-1;Живаго В. Г.;./xmls/00112414.xml;./miniatures/00112414.xml;./fullsize/00112414.xml
00132934;-1;-1;1904-1905 г.г.;1904;1905;-1;Воронеж  (?);ГМТ КП-19640/93;-1;Ф-23450;Безвозмездная передача;-1;-1;Фотофонд;7,4х4,9 фотография ч/б;-1;М.Н. Толстая и ее семья;Архив С.А. Толстой-Есениной;./xmls/00132934.xml;./miniatures/00132934.xml;./fullsize/00132934.xml
00126941;Изосимов;-1;-1;1910;1910;-1;Ясная Поляна;ГМТ КП-7872/6;-1;Ф-4009;Дар;-1;-1;Фотофонд;12,9х17,8 фотография ч/б;-1;Интерьеры;Изосимов;./xmls/00126941.xml;./miniatures/00126941.xml;./fullsize/00126941.xml
00104538;Чертков В.Г.;В рост, 3/4 вправо, в тёмной блузе и шляпе, опирается на трость.;1908;1908;1908;-1;Ясная Поляна.;ГМТ КП-19677/65;-1;Ф-19374/15;Закупка;-1;-1;Фотофонд;15,8х22,1;-1;1900-е годы (юбилей в 1908г – отдельная рубрика), Альбом 03_@kp19677!51-80_Ф 19374!1-30;Чертков Владимир Владимирович;./xmls/00104538.xml;./miniatures/00104538.xml;./fullsize/00104538.xml
00040408;Bros H.;Перед домом Веригиных огромная толпа взрослых и детей. По обе стороны стола в центре стоят вдова П.В.Веригина (слева) и сын, П.П.Веригин, справа около него стоит П.И.Бирюков. На 2-ом плане на высоких столбах транспарант на русском и английском языках.;29.10.1927 г.;1927;1927;-1;Канада. Бриллиант.;ГМТ КП-5759/6;-1;Ф-3449;Дар;-1;-1;Фотофонд;18,3х23,5 фото в свету 30,1х35,2 паспарту с картоном;-1;Единомышленники Л.Н. Толстого в группах и вдвоем + духоборы;Бирюков Павел Иванович;./xmls/00040408.xml;./miniatures/00040408.xml;./fullsize/00040408.xml
00105632;Чертков В.Г.;Л.Н.Т. сидит в парке (поясное изображение, корпус - фас, голова - профиль влево, в темном расстегнутом пальто, белой блузе). Слева стоит А.Л.Толстая (поколенно, 3/4 вправо),левой рукой опирается на спинку стула, на котором сидит Л.Н.Толстой.;1908;1908;1908;-1;Ясная Поляна;ГМТ КП-19677/306;-1;Ф-20986;Закупка;-1;-1;Фотофонд;11,0 х 8,5 сепия;-1;-1;Чертков Владимир Владимирович;./xmls/00105632.xml;./miniatures/00105632.xml;./fullsize/00105632.xml
00116128;Кулаков П.Е.;Стереоскопическая фотография;1908;1908;1908;-1;Ясная Поляна;ГМТ КП-10086;-1;Ф-10303;Закупка;"Стереоскопическое издательство ""Свет""";-1;Фотофонд;7,4х7,1 (одна фотография) 8,8х17,9 (бланк);-1;Дороги от станции к Усадьбе;Шварцман А. Я.;./xmls/00116128.xml;./miniatures/00116128.xml;./fullsize/00116128.xml
00110559;Фишер К.А.;Под изображением на бланке черными чернилами (старая орфография), «Глубокоуважаемой Татьяне Львовне Сухотиной на добрую память от преданного Пастернака (в виде подписи). Москва 1903 май».;1903 г.?;1903;1903;-1;г. Москва;ГМТ КП-19633/2;-1;Ф-17051;Безвозмездная передача;-1;-1;Фотофонд;9,5х13,1 фото 17,0х24,2 бланк;-1;-1;Толстая-Есенина Софья Андреевна;./xmls/00110559.xml;./miniatures/00110559.xml;./fullsize/00110559.xml
